url;http_kod;bayt;title;description;og_image;og_title;h1_shtuk
https://regiongbi.ru/oplata-i-dostavka/;200;89475;Доставка ЖБИ манипулятором по Москве и МО — оплата, самовывоз;Доставка ЖБИ на объект манипулятором и длинномером по Москве, области и ЦФО. Самовывоз, безнал, отсрочка для подрядчиков. Расчёт логистики под ваш объём.;https://regiongbi.ru/wp-content/uploads/2026/07/otgruzka-zhbi-kozlovym-kranom.jpg;Доставка ЖБИ манипулятором по Москве и МО — оплата, самовывоз;1
https://regiongbi.ru/o-kompanii/;200;85022;О заводе ЖБИ в Москве — производство, ГОСТ, мощности;Собственное производство ЖБИ в Москве, области и ЦФО. Контроль качества по ГОСТ, паспорта на партию, работа с подрядчиками, ЖКХ и дорожными организациями.;https://regiongbi.ru/og-default.png;О заводе ЖБИ в Москве — производство, ГОСТ, мощности;1
https://regiongbi.ru/home/;200;130702;- РегионЖБИ;Дорожное и инженерное ЖБИ: колодцы, лотки, трубы, плиты, блоки. Опт и доставка на объект по Москве, области и ЦФО.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-kolodeznye-ks-15-3-shtabel.jpg;- РегионЖБИ;1
https://regiongbi.ru/catalog/telefonnye-kolodtsy-kks/kksr-3/;200;100127;Колодец связи ККСр-3 — купить в Москве, тип 10 и 80;ККСр-3: 1950×1160×1760 мм, масса около 2210 кг. Тип 10 — под пешеходную зону, тип 80 — под проезжую часть. Расчёт цены и доставки за 2 часа.;https://regiongbi.ru/og-default.png;Колодец связи ККСр-3 — купить в Москве, тип 10 и 80;1
https://regiongbi.ru/catalog/plity-perekrytiya-kanalov-vp/vp-18/;200;101695;Плиты перекрытия ВП 18 — купить в Москве и области;Ряд плит ВП 16-18 — ВП 40-18 шириной 1800 мм по альбому РК 2303-86. Размеры и массы от 1,18 до 5,35 т в таблице. Считаем цену и доставку под спецификацию за 2 часа.;https://regiongbi.ru/og-default.png;Плиты перекрытия ВП 18 — купить в Москве и области;1
https://regiongbi.ru/catalog/neprohodnye-kanaly-nkl/lp-8-1/;200;100698;Лоток ЛП 8-1 — купить в Москве, 2400×3000×1400 мм;ЛП 8-1: 2400×3000×1400 мм, масса 4100 кг, серия 3.903 КЛ-14. Негабарит, разгрузка краном. Комплектуем с днищами ЛД и плитами перекрытия одной партией.;https://regiongbi.ru/og-default.png;Лоток ЛП 8-1 — купить в Москве, 2400×3000×1400 мм;1
https://regiongbi.ru/catalog/dnishcha-kolodtsev-pd/pd-15/;200;100750;Днище ПД-15 — цена 3 165 ₽, Ø1700 мм, доставка по Москве;Днище ПД-15 под кольцо КС 15: диаметр 1700 мм, толщина 150 мм, масса около 800 кг, ГОСТ 8020-2016. Цена 3 165 ₽ с НДС. Везём комплектом с кольцами и крышкой одной машиной.;https://regiongbi.ru/og-default.png;Днище ПД-15 — цена 3 165 ₽, Ø1700 мм, доставка по Москве;1
https://regiongbi.ru/resheniya/vodopropusknaya-truba-komplekt/;200;87851;Комплект водопропускной трубы — звенья ЗК, оголовки, стенки, блоки;Поставка комплекта водопропускной трубы: звенья ЗК/ЗКП, портальные и откосные стенки, лекальные блоки. Серия 3.501.1-144, шифр 1484, опт, доставка на объект.;https://regiongbi.ru/og-default.png;Комплект водопропускной трубы — звенья ЗК, оголовки, стенки, блоки;1
https://regiongbi.ru/catalog/;200;92802;Каталог ЖБИ по ГОСТ в Москве — цены завода, опт;Каталог ЖБИ от производителя: колодцы, опорные плиты, лотки, трубы, ФБС, люки. Опт и доставка на объект по Москве, области и ЦФО.;https://regiongbi.ru/og-default.png;Каталог ЖБИ по ГОСТ в Москве — цены завода, опт;1
https://regiongbi.ru/catalog/elementy-kollektorov/;200;108253;Элементы коллекторов — звенья КУ, плиты КП, днища КД в Москве;Железобетонные элементы сборных коллекторов: звенья КС, КУ, плиты перекрытия КП, днища КД, доборные блоки ДБ, КБ. Опт, доставка на объект по Москве, области и ЦФО.;https://regiongbi.ru/wp-content/uploads/2026/07/dobornye-bloki-kollektora-db-24.jpg;Элементы коллекторов — звенья КУ, плиты КП, днища КД в Москве;1
https://regiongbi.ru/resheniya/zhbi-dlya-teplotrass/;200;88204;ЖБИ для теплотрасс — непроходные каналы НКЛ, плиты ВП, опт;Комплект ЖБИ для тепловых сетей: непроходные каналы НКЛ, плиты перекрытия каналов ВП, элементы коллекторов. Опт, доставка на объект по Москве, области и ЦФО.;https://regiongbi.ru/og-default.png;ЖБИ для теплотрасс — непроходные каналы НКЛ, плиты ВП, опт;1
https://regiongbi.ru/resheniya/koltsa-dlya-inzhenernyh-setey/;200;89329;Кольца для канализации и водопровода — кольца КС по ГОСТ, опт;Бетонные кольца КС для канализационных и водопроводных колодцев по ГОСТ 8020-2016. Для сетей и подрядчиков, опт, доставка на объект по Москве, области и ЦФО.;https://regiongbi.ru/og-default.png;Кольца для канализации и водопровода — кольца КС по ГОСТ, опт;1
https://regiongbi.ru/resheniya/fbs-dlya-stroitelstva/;200;89168;ФБС для стройки — фундаментные блоки оптом на объект в Москве;Фундаментные блоки ФБС для СМР по ГОСТ 13579-2018. Отгрузка на объект по Москве, области и ЦФО, опт, паспорт качества, прайс-лист.;https://regiongbi.ru/og-default.png;ФБС для стройки — фундаментные блоки оптом на объект в Москве;1
https://regiongbi.ru/resheniya/zhkh-i-vodokanalu/;200;96560;ЖБИ для ЖКХ и водоканала — колодец комплектом;ЖБИ для ЖКХ и водоканала: колодец комплектом, лотки теплотрасс, люки, график под ремонтную программу, паспорт на партию. Москва, область и ЦФО.;https://regiongbi.ru/og-default.png;ЖБИ для ЖКХ и водоканала — колодец комплектом;1
https://regiongbi.ru/resheniya/zastroyshchiku/;200;95479;ЖБИ застройщику и генподрядчику — оптом на объект;ЖБИ для строительства: ФБС, опорные плиты, плиты каналов, блоки экрана, элементы сетей. Объёмные поставки, график под этапы, длинномер. Москва и ЦФО.;https://regiongbi.ru/og-default.png;ЖБИ застройщику и генподрядчику — оптом на объект;1
https://regiongbi.ru/resheniya/;200;87316;Решения — комплект ЖБИ под задачу;Комплекты ЖБИ под задачу подрядчика: сети, трубы, теплотрассы, ФБС. Опт и доставка на объект.;https://regiongbi.ru/og-default.png;Решения — комплект ЖБИ под задачу;1
https://regiongbi.ru/catalog/opornye-plity-op/;200;96209;Опорные плиты ОП, УОП — купить для колодцев в Москве от завода;Опорные плиты ОП-1К, ОП-1Д, УОП-6, КЦО-3 по ГОСТ 8020-2016. Размеры, вес, объём бетона, чертежи. Опт, доставка на объект по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-ks-15-3-vid-sverhu.jpg;Опорные плиты ОП, УОП — купить для колодцев в Москве от завода;1
https://regiongbi.ru/catalog/lyuki-chugunnye/;200;95288;Люки чугунные ЛЧ-Л, ЛЧ-Т — купить в Москве, дождеприёмники;Чугунные люки ЛЧ-Л (лёгкий), ЛЧ-Т (тяжёлый), ЛЧ-ТМР и дождеприёмники ДБ, ДК по ГОСТ 3634. Классы нагрузки, вес, цены. Опт, доставка по Москве и МО.;https://regiongbi.ru/wp-content/uploads/2026/07/plita-perekrytiya-kolodca-petli.jpg;Люки чугунные ЛЧ-Л, ЛЧ-Т — купить в Москве, дождеприёмники;1
https://regiongbi.ru/catalog/kryshki-kolodtsev-pp/;200;103092;Крышки для колодцев ПП — плита перекрытия колодца, купить в Москве;Плиты перекрытия колодцев ПП 10-2 … 20-2, ПК 15/20, ПВК-8, ПВГ-20 под люк по ГОСТ 8020-2016. Опт, доставка по Москве, области и ЦФО. Размеры, прайс, расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/plita-perekrytiya-kolodca-petli.jpg;Крышки для колодцев ПП — плита перекрытия колодца, купить в Москве;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/;200;107208;Кольца КС — цены по всем маркам, доставка по Москве и области;Стеновые кольца КС диаметром 70, 100, 150 и 200 см по ГОСТ 8020-2016. Цены, массы и размеры по всем ходовым маркам в таблице. Комплектуем колодец целиком.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-ks-15-3-vid-sverhu.jpg;Кольца КС — цены по всем маркам, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-s-dnom-ktsd/;200;96990;Кольца с дном КЦД — монолитное дно, купить в Москве от производителя;Кольца с монолитным дном КЦД 10, КЦД 15, КЦД 20 по ГОСТ 8020-2016. Размеры, масса, цены. Опт, доставка на объект по Москве, области и ЦФО. Паспорт качества, прайс.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-s-dnom-kcd-15-10.jpg;Кольца с дном КЦД — монолитное дно, купить в Москве от производителя;1
https://regiongbi.ru/catalog/kolodtsy-unifitsirovannye/;200;102265;Унифицированные колодцы ВГ, ВС, ВД — купить в Москве от завода;Унифицированные колодцы ВГ-15, ВГ-20, ВС-10/12/15, ВД-8 для водопровода и канализации. Размеры, объём, серия. Опт, доставка на объект по Москве, области и ЦФО.;https://regiongbi.ru/wp-content/uploads/2026/07/kolodec-vs-15-lotkovaya-chast.jpg;Унифицированные колодцы ВГ, ВС, ВД — купить в Москве от завода;1
https://regiongbi.ru/catalog/fbs-bloki/;200;98255;Блоки ФБС — купить фундаментные блоки в Москве оптом от завода;Фундаментные блоки ФБС 24-4-6, 12-4-6, 9-4-6 и др. по ГОСТ 13579-2018. Размеры, вес, цены. Опт, доставка на объект по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/bloki-fbs-9-4-6-gost.jpg;Блоки ФБС — купить фундаментные блоки в Москве оптом от завода;1
https://regiongbi.ru/catalog/dnishcha-kolodtsev-pd/;200;94139;Днища колодцев ПД — купить плиту днища в Москве от производителя;Плиты днища колодцев ПД-10, ПД-12, ПД-15, ПД-20 по ГОСТ 8020-2016. Размеры, масса, цены. Опт, доставка по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-ks-15-3-vid-sverhu.jpg;Днища колодцев ПД — купить плиту днища в Москве от производителя;1
https://regiongbi.ru/obem-betona-i-ves-zhbi/;200;106119;Объём бетона и вес ЖБИ: таблицы по ГОСТ и сериям;Объём бетона и масса ЖБИ по ГОСТ и сериям: кольца КС, днища ПД, крышки ПП, плиты ОП и ВП, блоки ФБС, звенья ЗК. Для сметы и подбора крана. Москва и ЦФО.;https://regiongbi.ru/og-default.png;Объём бетона и вес ЖБИ: таблицы по ГОСТ и сериям;1
https://regiongbi.ru/price/;200;84370;Прайс-лист ЖБИ 2026 — скачать цены завода в Москве;Актуальный прайс на ЖБИ от производителя: кольца, крышки, днища, ФБС, дорожное ЖБИ. Скачать или запросить расчёт на объём. Опт, доставка по Москве, области и ЦФО.;https://regiongbi.ru/og-default.png;Прайс-лист ЖБИ 2026 — скачать цены завода в Москве;1
https://regiongbi.ru/opt/;200;86429;ЖБИ оптом в Москве — цены завода, отсрочка, договор;Оптовые поставки ЖБИ для подрядчиков и снабженцев: цены от производителя, отсрочка, договор, паспорта качества. Отгрузка на объект по Москве, области и ЦФО. Прайс.;https://regiongbi.ru/og-default.png;ЖБИ оптом в Москве — цены завода, отсрочка, договор;1
https://regiongbi.ru/sertifikaty/;200;85468;Сертификаты на ЖБИ — паспорта, соответствие ГОСТ;Паспорта качества и документы на ЖБИ по ГОСТ 8020, 13579, 3634. Комплект для тендеров и подрядчиков. Даём документы на партию при отгрузке.;https://regiongbi.ru/og-default.png;Сертификаты на ЖБИ — паспорта, соответствие ГОСТ;1
https://regiongbi.ru/blog/page/2/;200;100617;Статьи о ЖБИ — маркировка, ГОСТ, подбор изделий — страница 2;Страница 2 архива: продолжение списка материалов. Статьи о ЖБИ для инженерных сетей и дорожного строительства: подбор марок, расчёт колодцев, комплекты водопропускных труб, классы люков.;https://regiongbi.ru/og-default.png;Статьи о ЖБИ — маркировка, ГОСТ, подбор изделий — страница 2;1
https://regiongbi.ru/blog/page/3/;200;89419;Статьи о ЖБИ — маркировка, ГОСТ, подбор изделий — страница 3;Страница 3 архива: продолжение списка материалов. Статьи о ЖБИ для инженерных сетей и дорожного строительства: подбор марок, расчёт колодцев, комплекты водопропускных труб, классы люков.;https://regiongbi.ru/og-default.png;Статьи о ЖБИ — маркировка, ГОСТ, подбор изделий — страница 3;1
https://regiongbi.ru/page/2/;200;137045;РегионЖБИ — железобетонные изделия с ценами в каталоге — страница 2;Страница 2 архива: продолжение списка материалов. Кольца, днища, крышки, ФБС, лотки, плиты, дорожное ЖБИ. Цены и размеры в каталоге, расчёт спецификации за 2 часа, доставка по Москве, области и регионам.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-kolodeznye-ks-15-3-shtabel.jpg;РегионЖБИ — железобетонные изделия с ценами в каталоге — страница 2;1
https://regiongbi.ru/page/3/;200;137045;РегионЖБИ — железобетонные изделия с ценами в каталоге — страница 3;Страница 3 архива: продолжение списка материалов. Кольца, днища, крышки, ФБС, лотки, плиты, дорожное ЖБИ. Цены и размеры в каталоге, расчёт спецификации за 2 часа, доставка по Москве, области и регионам.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-kolodeznye-ks-15-3-shtabel.jpg;РегионЖБИ — железобетонные изделия с ценами в каталоге — страница 3;1
